plu,category,commodity,variety,size,measurements_north_america,measurements_rest_of_world,restrictions_notes,botanical_name,aka,notes,revision_date,date_added,gpc,image_url,image
4775,Vegetables,Squash,Scallopini,All Sizes,NA,NA,NA,C.pepo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4776,Vegetables,Squash,Spaghetti/Vegetable Spaghetti,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4776-spaghetti-squash_1633453264.jpg,4776-spaghetti-squash_1633453264.jpg
4777,Vegetables,Squash,Sunburst (Yellow),All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4778,Vegetables,Tomatoes,Regular - Yellow,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4779,Vegetables,Squash,Sweet Mama,All Sizes,NA,NA,NA,C.pepo x C.maxima,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4780,Vegetables,Squash,Turban,All Sizes,NA,NA,NA,C.maxima,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4781,Vegetables,Squash,White,All Sizes,NA,NA,NA,C.pepo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4782,Vegetables,Squash,Yellow - Straightneck,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4782-squash-yellow-straightneck-03_1625752756.jpg,4782-squash-yellow-straightneck-03_1625752756.jpg
4783,Vegetables,"Bitter Melon/Bitter Gourd, Foo Qua",Foo Qua,All Sizes,NA,NA,NA,Momordica charantia,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4784,Vegetables,Squash,Yellow - Crookneck,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,NA,2021-07-08,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4784squash-yellow-crookneck-01_1625752922.jpg,4784squash-yellow-crookneck-01_1625752922.jpg
4785,Vegetables,Squash,Retailer Assigned,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4786,Vegetables,Squash,Retailer Assigned,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4787,Vegetables,Squash,Retailer Assigned,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4788,Vegetables,Squash,Retailer Assigned,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4789,Vegetables,Squash,Retailer Assigned,All Sizes,NA,NA,NA,C. pepo/C. maxima,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4790,Vegetables,Sugar Cane,NA,All Sizes,NA,NA,NA,Saccharum officinarum,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4790-sugar-cane_1630598686.jpg,4790-sugar-cane_1630598686.jpg
4791,Vegetables,Sunchokes (Jerusalem Artichokes),NA,All Sizes,NA,NA,NA,Helianthus tuberosum,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4791-sunchokes-03_1625753005.jpg,4791-sunchokes-03_1625753005.jpg
4792,Vegetables,Tamarillo,Golden,All Sizes,NA,NA,NA,Cyphomandra betacea,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4793,Vegetables,Tamarillo,Red,All Sizes,NA,NA,NA,Cyphomandra betacea,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4793-tamarillos-red-05_1625753109.jpg,4793-tamarillos-red-05_1625753109.jpg
4794,Vegetables,Taro Root (Dasheen),NA,Small,NA,NA,NA,Colocasia esculeta,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4795-taro-root-01-1625753179_1633374616.jpg,4795-taro-root-01-1625753179_1633374616.jpg
4795,Vegetables,Taro Root (Dasheen),NA,Large,NA,NA,NA,Colocasia esculeta,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4795-taro-root-01_1625753179.jpg,4795-taro-root-01_1625753179.jpg
4796,Vegetables,Tomatoes,Cherry - Red,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4797,Vegetables,Tomatoes,Cherry - Yellow,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4798,Vegetables,Tomatoes,Greenhouse/Hydroponic/Regular - Red,Small,6x6 size and smaller,Less than 70mm diameter,NA,Lycopersicon esculenta,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4063-tomatoes-red-01-1625063015_1633374980.jpg,4063-tomatoes-red-01-1625063015_1633374980.jpg
4799,Vegetables,Tomatoes,Greenhouse/Hydroponic/Regular - Red,Large,5x6 size and larger,Diameter 70mm and above,NA,Lycopersicon esculenta,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4063-tomatoes-red-01-1625063015_1633375101.jpg,4063-tomatoes-red-01-1625063015_1633375101.jpg
4800,Vegetables,Tomatoes,Native/Home Grown,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4801,Vegetables,Tomatoes,Tomatillos/Husk Tomatoes,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4801-tomatillo_1635171831.jpg,4801-tomatillo_1635171831.jpg
4802,Vegetables,Tomatoes,Dried,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4802-tomato-dried_1637092089.jpg,4802-tomato-dried_1637092089.jpg
4803,Vegetables,Tomatoes,Teardrop/Pear - Red,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4804,Vegetables,Tomatoes,Teardrop/Pear - Yellow,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4805,Vegetables,Tomatoes,"Vine Ripe, Regular - Red",Small,6X6 and smaller,Less than 70mm diameter,NA,Lycopersicon esculenta,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/3151-tomatoes-vineripe-red-05-1614717394_1633375458.jpg,3151-tomatoes-vineripe-red-05-1614717394_1633375458.jpg
4806,Vegetables,Tomatoes,Retailer Assigned,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4807,Vegetables,Tomatoes,Retailer Assigned,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4808,Vegetables,Tomatoes,Retailer Assigned,All Sizes,NA,NA,NA,Lycopersicon esculenta,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4809,Vegetables,Turnip,Baby,All Sizes,NA,NA,NA,Brassica rapa,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4810,Vegetables,Turnip,Bunch/Banded,All Sizes,NA,NA,NA,Brassica rapa,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4811,Vegetables,Turnip,Purple Top,All Sizes,NA,NA,NA,Brassica rapa,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4811-turnip-purple-top_1635177577.jpg,4811-turnip-purple-top_1635177577.jpg
4812,Vegetables,Turnip,White,All Sizes,NA,NA,NA,Brassica rapa,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4813,Vegetables,Turnip,Retailer Assigned,All Sizes,NA,NA,NA,Brassica rapa,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4814,Vegetables,Water Chestnuts,NA,All Sizes,NA,NA,NA,Eleocharis dulcis,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4814-waterchestnuts-01_1625753939.jpg,4814-waterchestnuts-01_1625753939.jpg
4815,Vegetables,Watercress,NA,All Sizes,NA,NA,NA,Rorippa nasturtium-aquaticum,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4815-watercress-01_1625754040.jpg,4815-watercress-01_1625754040.jpg
4816,Vegetables,Sweet Potato/Yam/Kumara,Golden,All Sizes,NA,NA,Terminology changed to include both sweet potato and yam to avoid confusion in marketplace,Ipomoea batato,NA,NA,2009-06-10,2009-06-10,NA,http://check.ifpsglobal.com/file/view/4816-sweet-potatoes-02_1625754367.jpg,4816-sweet-potatoes-02_1625754367.jpg
4817,Vegetables,Sweet Potato/Yam/Kumara,Red/Orangy Red Flesh,Large,jumbo,NA,Terminology changed to include both sweet potato and yam to avoid confusion in marketplace,Ipomoea batato,NA,NA,2009-06-10,2009-06-10,NA,http://check.ifpsglobal.com/file/view/4817-sweet-potato-red-flesh-4074-1614281686_1633373797.png,4817-sweet-potato-red-flesh-4074-1614281686_1633373797.png
4818,Vegetables,Name,Retailer Assigned,All Sizes,NA,NA,NA,Dioscorea trifidia,NA,NA,2009-06-10,2009-06-10,NA,NA,NA
4819,Vegetables,Yuca Root/Cassava/Manioc,NA,All Sizes,NA,NA,NA,Manihot esculenta,NA,NA,2011-06-09,2011-06-09,NA,http://check.ifpsglobal.com/file/view/4819-yucca-root-03_1625754507.jpg,4819-yucca-root-03_1625754507.jpg
4820,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4821,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4822,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4823,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4824,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4825,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4826,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4827,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4828,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4829,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4830,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4831,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4832,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4833,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4834,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4835,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4836,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4837,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4838,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4839,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4840,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4841,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4842,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4843,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4844,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4845,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4846,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4847,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4848,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4849,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4850,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4851,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4852,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4853,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4854,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4855,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4856,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4857,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4858,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4859,Vegetables,Other Vegetables,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4860,Dried Fruits,Apple Slices,Dried,All Sizes,NA,NA,NA,NA,NA,NA,2018-10-08,1999-12-31,NA,NA,NA
4861,Dried Fruits,Apricots,Dried,All Sizes,NA,NA,NA,Prunus armeniaca,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/dried-apricots_1629314366.png,dried-apricots_1629314366.png
4862,Dried Fruits,Dates,Dried,All Sizes,NA,NA,NA,Phoenix dactylifera,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4862-dates_1630598790.jpg,4862-dates_1630598790.jpg
4863,Dried Fruits,Dates,Retailer Assigned - Dried,All Sizes,NA,NA,NA,Phoenix dactylifera,NA,NA,2020-03-09,1999-12-31,NA,NA,NA
4864,Dried Fruits,Pineapple,Dried,All Sizes,NA,NA,Sizes for pineapple based on two-layer lug.,Ananas comosus,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4865,Dried Fruits,Prunes,Regular (Dried Fruit),All Sizes,NA,NA,NA,Prunus domestica,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4866,Dried Fruits,Prunes,Pitted (Dried Fruit),All Sizes,NA,NA,NA,Prunus domestica,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4867,Dried Fruits,Prunes,Retailer Assigned - Dried,All Sizes,NA,NA,NA,Prunus domestica,NA,NA,2020-03-09,1999-12-31,NA,NA,NA
4868,Dried Fruits,Raisins,Black (Dried Fruit),All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4869,Dried Fruits,Raisins,Golden/Yellow (Dried Fruit),All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4870,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4871,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4872,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4873,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4874,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4875,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4876,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4877,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4878,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4879,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4880,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4881,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4882,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4883,Dried Fruits,Other Dried Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4884,Herbs,Arugula/Rocket,NA,All Sizes,NA,NA,NA,Eruca versicara,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4884-arugula-01_1625754604.jpg,4884-arugula-01_1625754604.jpg
4885,Herbs,Basil,NA,All Sizes,NA,NA,NA,Ocimum spp.,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4885-basil-02_1625754688.jpg,4885-basil-02_1625754688.jpg
4886,Herbs,Basil,Opal,All Sizes,NA,NA,NA,Ocimum spp.,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4886-basil-opal-01_1625754851.jpg,4886-basil-opal-01_1625754851.jpg
4887,Herbs,Basil,Sweet,All Sizes,NA,NA,NA,Ocimum spp.,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4888,Herbs,Chives,NA,All Sizes,NA,NA,NA,Allium Tuberosum,NA,NA,2015-12-21,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4888-chives-01_1625754938.jpg,4888-chives-01_1625754938.jpg
4889,Herbs,Cilantro (Chinese Parsley/Coriander),NA,All Sizes,NA,NA,NA,Coriandrum sativum,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4889-cilantro-01_1625755020.jpg,4889-cilantro-01_1625755020.jpg
4890,Fruits,Pears,Chinese Yali,All Sizes,NA,NA,NA,Pyrus spp.,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4890-pears-yali-03_1625755259.jpg,4890-pears-yali-03_1625755259.jpg
4891,Herbs,Dill,NA,All Sizes,NA,NA,NA,Anethum graveolens,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4891-dill_1630598880.jpg,4891-dill_1630598880.jpg
4892,Herbs,Dill,Baby,All Sizes,NA,NA,NA,Anethum graveolens,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4892-dill-baby-02_1625755376.jpg,4892-dill-baby-02_1625755376.jpg
4893,Herbs,Dill,Pickling,All Sizes,NA,NA,NA,Anethum graveolens,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4894,Herbs,Lemongrass,NA,All Sizes,NA,NA,NA,Cymbopogon citratus,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4894-lemongrass-07_1625755824.jpg,4894-lemongrass-07_1625755824.jpg
4895,Herbs,Marjoram,NA,All Sizes,NA,NA,NA,Origanum spp,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4895-marjoram-01_1625755535.jpg,4895-marjoram-01_1625755535.jpg
4896,Herbs,Mint,NA,All Sizes,NA,NA,NA,Mentha spp,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4896-mint-01_1625755615.jpg,4896-mint-01_1625755615.jpg
4897,Herbs,Oregano,NA,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4897-oregano-01_1625755733.jpg,4897-oregano-01_1625755733.jpg
4898,Herbs,Oyster Plant/Salsify,NA,All Sizes,NA,NA,NA,Tragopogan porrifolius,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4899,Herbs,Parsley,Regular/Curly,All Sizes,NA,NA,NA,Petroselinum crispum,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4899-parlsey-curly_1635177300.jpg,4899-parlsey-curly_1635177300.jpg
4901,Herbs,Parsley,Italian/Continental/French,All Sizes,NA,NA,NA,Petroselinum crispum,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4901-parsley-italian-01_1625755932.jpg,4901-parsley-italian-01_1625755932.jpg
4902,Herbs,Parsley,Retailer Assigned,All Sizes,NA,NA,NA,Petroselinum crispum,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4903,Herbs,Rosemary,NA,All Sizes,NA,NA,NA,Rosemarinus officinalis,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4903-rosemary-01_1625756143.jpg,4903-rosemary-01_1625756143.jpg
4904,Herbs,Sage,NA,All Sizes,NA,NA,NA,Salvia officinalis,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4904-sage-03_1625756567.jpg,4904-sage-03_1625756567.jpg
4905,Herbs,Sorrel,NA,All Sizes,NA,NA,NA,Rumex spp.,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4905-sorrel-01_1625756491.jpg,4905-sorrel-01_1625756491.jpg
4906,Herbs,Tarragon,NA,All Sizes,NA,NA,NA,Artemisia dracunculus,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4906-tarragon-03_1625756622.jpg,4906-tarragon-03_1625756622.jpg
4907,Herbs,Thyme,NA,All Sizes,NA,NA,NA,Thymus vulgaris,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4907-thyme-03_1625756694.jpg,4907-thyme-03_1625756694.jpg
4908,Herbs,Vanilla Bean,NA,All Sizes,NA,NA,NA,Vanilla planifolia,NA,NA,2018-10-08,1999-12-31,NA,NA,NA
4909,Herbs,Other Herbs,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4910,Herbs,Other Herbs,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4911,Herbs,Other Herbs,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4912,Herbs,Other Herbs,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4913,Herbs,Other Herbs,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4914,Herbs,Other Herbs,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4915,Herbs,Other Herbs,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4916,Herbs,Other Herbs,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4917,Herbs,Other Herbs,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4918,Herbs,Other Herbs,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4919,Herbs,Other Herbs,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4920,Herbs,Other Herbs,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4921,Herbs,Other Herbs,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4922,Herbs,Other Herbs,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4923,Herbs,Other Herbs,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4924,Nuts,Almonds,NA,All Sizes,NA,NA,NA,Prunus dulcis,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4924-almonds_1630598936.jpg,4924-almonds_1630598936.jpg
4925,Nuts,Almonds,Retailer Assigned,All Sizes,NA,NA,NA,Prunus dulcis,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4926,Nuts,Brazilnuts,NA,All Sizes,NA,NA,NA,Berthollettia excelsa,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4926-brazil-nuts-02_1625756785.JPG,4926-brazil-nuts-02_1625756785.JPG
4927,Nuts,Chestnuts,NA,All Sizes,NA,NA,NA,Castanea sativa,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4927-chestnuts-italian-02_1625756943.jpg,4927-chestnuts-italian-02_1625756943.jpg
4928,Nuts,Filberts,Cobnut/Hazelnut,All Sizes,NA,NA,NA,Corylus spp.,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
